id,sent_id,form,lemma,case,deprel,sentence
149,2,kaikille,kaikki,"{'Case': 'All', 'Number': 'Plur', 'PronType': 'Ind'}",det,"Yhteistä kaikille tilannekohtaisille tulkinnoille on, että ilmaukseen sisältyy jokin puhujan asennoitumista osoittava elementti, joka ohjaa vastaanottajan tulkintaa.4"
150,3,tilannekohtaisille,tilanne#kohtainen,"{'Case': 'All', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Plur'}",amod,"Yhteistä kaikille tilannekohtaisille tulkinnoille on, että ilmaukseen sisältyy jokin puhujan asennoitumista osoittava elementti, joka ohjaa vastaanottajan tulkintaa.4"
151,4,tulkinnoille,tulkinta,"{'Case': 'All', 'Number': 'Plur'}",obl,"Yhteistä kaikille tilannekohtaisille tulkinnoille on, että ilmaukseen sisältyy jokin puhujan asennoitumista osoittava elementti, joka ohjaa vastaanottajan tulkintaa.4"
152,9,sisältyy,sisältyä,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",csubj,"Yhteistä kaikille tilannekohtaisille tulkinnoille on, että ilmaukseen sisältyy jokin puhujan asennoitumista osoittava elementti, joka ohjaa vastaanottajan tulkintaa.4"
153,5,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,"Yhteistä kaikille tilannekohtaisille tulkinnoille on, että ilmaukseen sisältyy jokin puhujan asennoitumista osoittava elementti, joka ohjaa vastaanottajan tulkintaa.4"
154,6,",",",",,punct,"Yhteistä kaikille tilannekohtaisille tulkinnoille on, että ilmaukseen sisältyy jokin puhujan asennoitumista osoittava elementti, joka ohjaa vastaanottajan tulkintaa.4"
155,7,että,että,,mark,"Yhteistä kaikille tilannekohtaisille tulkinnoille on, että ilmaukseen sisältyy jokin puhujan asennoitumista osoittava elementti, joka ohjaa vastaanottajan tulkintaa.4"
156,8,ilmaukseen,ilmaus,"{'Case': 'Ill', 'Number': 'Sing'}",obl,"Yhteistä kaikille tilannekohtaisille tulkinnoille on, että ilmaukseen sisältyy jokin puhujan asennoitumista osoittava elementti, joka ohjaa vastaanottajan tulkintaa.4"
157,14,elementti,elementti,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"Yhteistä kaikille tilannekohtaisille tulkinnoille on, että ilmaukseen sisältyy jokin puhujan asennoitumista osoittava elementti, joka ohjaa vastaanottajan tulkintaa.4"
158,20,.4,.4,,punct,"Yhteistä kaikille tilannekohtaisille tulkinnoille on, että ilmaukseen sisältyy jokin puhujan asennoitumista osoittava elementti, joka ohjaa vastaanottajan tulkintaa.4"
159,10,jokin,jokin,"{'Case': 'Nom', 'Number': 'Sing', 'PronType': 'Ind'}",det,"Yhteistä kaikille tilannekohtaisille tulkinnoille on, että ilmaukseen sisältyy jokin puhujan asennoitumista osoittava elementti, joka ohjaa vastaanottajan tulkintaa.4"
160,13,osoittava,osoittaa,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Pres', 'VerbForm': 'Part', 'Voice': 'Act'}",acl,"Yhteistä kaikille tilannekohtaisille tulkinnoille on, että ilmaukseen sisältyy jokin puhujan asennoitumista osoittava elementti, joka ohjaa vastaanottajan tulkintaa.4"
161,17,ohjaa,ohjata,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",acl:relcl,"Yhteistä kaikille tilannekohtaisille tulkinnoille on, että ilmaukseen sisältyy jokin puhujan asennoitumista osoittava elementti, joka ohjaa vastaanottajan tulkintaa.4"
162,11,puhujan,puhuja,"{'Case': 'Gen', 'Derivation': 'Ja', 'Number': 'Sing'}",nmod:gsubj,"Yhteistä kaikille tilannekohtaisille tulkinnoille on, että ilmaukseen sisältyy jokin puhujan asennoitumista osoittava elementti, joka ohjaa vastaanottajan tulkintaa.4"
163,12,asennoitumista,asennoituminen,"{'Case': 'Par', 'Derivation': 'Minen', 'Number': 'Sing'}",obj,"Yhteistä kaikille tilannekohtaisille tulkinnoille on, että ilmaukseen sisältyy jokin puhujan asennoitumista osoittava elementti, joka ohjaa vastaanottajan tulkintaa.4"
164,15,",",",",,punct,"Yhteistä kaikille tilannekohtaisille tulkinnoille on, että ilmaukseen sisältyy jokin puhujan asennoitumista osoittava elementti, joka ohjaa vastaanottajan tulkintaa.4"
165,16,joka,joka,"{'Case': 'Nom', 'Number': 'Sing', 'PronType': 'Rel'}",nsubj,"Yhteistä kaikille tilannekohtaisille tulkinnoille on, että ilmaukseen sisältyy jokin puhujan asennoitumista osoittava elementti, joka ohjaa vastaanottajan tulkintaa.4"
166,19,tulkintaa,tulkinta,"{'Case': 'Par', 'Number': 'Sing'}",obj,"Yhteistä kaikille tilannekohtaisille tulkinnoille on, että ilmaukseen sisältyy jokin puhujan asennoitumista osoittava elementti, joka ohjaa vastaanottajan tulkintaa.4"
167,18,vastaanottajan,vastaanottaja,"{'Case': 'Gen', 'Derivation': 'Ja', 'Number': 'Sing'}",nmod:gobj,"Yhteistä kaikille tilannekohtaisille tulkinnoille on, että ilmaukseen sisältyy jokin puhujan asennoitumista osoittava elementti, joka ohjaa vastaanottajan tulkintaa.4"
168,1,Interjektiot,interjektio,"{'Case': 'Nom', 'Number': 'Plur'}",nsubj:cop,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
169,4,ovat,olla,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
170,8,yksiköitä,yksikkö,"{'Case': 'Par', 'Number': 'Plur'}",obj,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
171,20,.,.,,punct,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
172,2,eli,eli,,cc,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
173,3,huudahduspartikkelit,huudahdus#partikkeli,"{'Case': 'Nom', 'Number': 'Plur'}",conj,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
174,5,vakiintuneita,vakiintua,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",root,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
175,6,kielellisen,kielellinen,"{'Case': 'Gen', 'Degree': 'Pos', 'Derivation': 'Llinen', 'Number': 'Sing'}",amod,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
176,7,toiminnan,toiminta,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
177,11,keinoja,keino,"{'Case': 'Par', 'Number': 'Plur'}",conj,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
178,9,",",",",,punct,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
179,10,rituaalistuneita,rituaalistua,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",amod,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
180,12,osoittaa,osoittaa,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",acl,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
181,13,affekteja,affekti,"{'Case': 'Par', 'Number': 'Plur'}",obj,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
182,16,tapahtumaan,tapahtuma,"{'Case': 'Ill', 'Number': 'Sing'}",obl,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
183,14,johonkin,jokin,"{'Case': 'Ill', 'Number': 'Sing', 'PronType': 'Ind'}",det,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
184,15,odottamattomaan,odottamaton,"{'Case': 'Ill', 'Degree': 'Pos', 'Derivation': 'Ton', 'Number': 'Sing'}",amod,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
185,19,käänteeseen,käänne,"{'Case': 'Ill', 'Number': 'Sing'}",conj,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
186,17,tai,tai,,cc,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
187,18,asioiden,asia,"{'Case': 'Gen', 'Number': 'Plur'}",nmod:poss,"Interjektiot eli huudahduspartikkelit ovat vakiintuneita kielellisen toiminnan yksiköitä, rituaalistuneita keinoja osoittaa affekteja johonkin odottamattomaan tapahtumaan tai asioiden käänteeseen."
188,1,Interjektioihin,interjektio,"{'Case': 'Ill', 'Number': 'Plur'}",obl,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
189,5,sanoja,sana,"{'Case': 'Par', 'Number': 'Plur'}",nsubj,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
190,9,hui,hui,,discourse,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
191,11,äh,äh,,discourse,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
192,42,ahaa,ahaa,,discourse,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
193,43,.,.,,punct,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
194,2,kuuluu,kuulua,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
195,3,affektisia,affektinen,"{'Case': 'Par', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Plur'}",amod,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
196,4,reaktiivisia,reaktiivinen,"{'Case': 'Par', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Plur'}",amod,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
197,7,huh,huh,,discourse,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
198,28,reaktiota,reaktio,"{'Case': 'Par', 'Number': 'Sing'}",conj,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
199,6,kuten,kuten,,advmod,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
200,8,",",",",,punct,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
201,10,",",",",,punct,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
202,12,jne.,jne.,,fixed,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
203,13,",",",",,punct,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
204,14,joilla,joka,"{'Case': 'Ade', 'Number': 'Plur', 'PronType': 'Rel'}",obl,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
205,16,sitä,se,"{'Case': 'Par', 'Number': 'Sing', 'PronType': 'Dem'}",obj,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
206,15,osoitetaan,osoittaa,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",acl:relcl,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
207,17,",",",",,punct,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
208,18,miten,miten,,advmod,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
209,20,tapahtuma,tapahtuma,"{'Case': 'Nom', 'Number': 'Sing'}",obj,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
210,23,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux:pass,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
211,25,",",",",,punct,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
212,19,jokin,jokin,"{'Case': 'Nom', 'Number': 'Sing', 'PronType': 'Ind'}",det,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
213,22,sattumus,sattumus,"{'Case': 'Nom', 'Number': 'Sing'}",conj,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
214,21,tai,tai,,cc,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
215,24,vastaanotettu,vastaanottaa,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",ccomp,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
216,26,tai,tai,,cc,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
217,27,vastaavasti,vastaavasti,{'Derivation': 'Sti'},advmod,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
218,31,vuoroon,vuoro,"{'Case': 'Ill', 'Number': 'Sing'}",nmod,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
219,33,oho,oho,,discourse,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
220,35,kas,kas,,discourse,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
221,29,toisen,toinen,"{'Case': 'Gen', 'Number': 'Sing', 'PronType': 'Rcp'}",det,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
222,30,puhujan,puhuja,"{'Case': 'Gen', 'Derivation': 'Ja', 'Number': 'Sing'}",nmod:poss,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
223,32,:,:,,punct,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
224,34,",",",",,punct,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
225,36,vain,vain,,fixed,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
226,37,",",",",,punct,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
227,38,höh,höh,,fixed,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
228,39,",",",",,punct,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
229,40,hmh,hmh,,fixed,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
230,41,",",",",,punct,"Interjektioihin kuuluu affektisia reaktiivisia sanoja kuten huh, hui, äh jne., joilla osoitetaan sitä, miten jokin tapahtuma tai sattumus on vastaanotettu, tai vastaavasti reaktiota toisen puhujan vuoroon: oho, kas vain, höh, hmh, ahaa."
231,1,Interjektioiden,interjektio,"{'Case': 'Gen', 'Number': 'Plur'}",nmod:poss,"Interjektioiden yhteisenä nimittäjänä on niiden reaktiivisuus: niitä käytetään osoittamaan reaktiota tapahtuneeseen, edellä sanottuun tai puhujan omaan tunnetilaan."
232,2,yhteisenä,yhteinen,"{'Case': 'Ess', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Sing'}",amod,"Interjektioiden yhteisenä nimittäjänä on niiden reaktiivisuus: niitä käytetään osoittamaan reaktiota tapahtuneeseen, edellä sanottuun tai puhujan omaan tunnetilaan."
233,4,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Interjektioiden yhteisenä nimittäjänä on niiden reaktiivisuus: niitä käytetään osoittamaan reaktiota tapahtuneeseen, edellä sanottuun tai puhujan omaan tunnetilaan."
234,6,reaktiivisuus,reaktiivisuus,"{'Case': 'Nom', 'Derivation': 'Inen,Vs', 'Number': 'Sing'}",nsubj:cop,"Interjektioiden yhteisenä nimittäjänä on niiden reaktiivisuus: niitä käytetään osoittamaan reaktiota tapahtuneeseen, edellä sanottuun tai puhujan omaan tunnetilaan."
235,7,:,:,,punct,"Interjektioiden yhteisenä nimittäjänä on niiden reaktiivisuus: niitä käytetään osoittamaan reaktiota tapahtuneeseen, edellä sanottuun tai puhujan omaan tunnetilaan."
236,9,käytetään,käyttää,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",parataxis,"Interjektioiden yhteisenä nimittäjänä on niiden reaktiivisuus: niitä käytetään osoittamaan reaktiota tapahtuneeseen, edellä sanottuun tai puhujan omaan tunnetilaan."
237,20,.,.,,punct,"Interjektioiden yhteisenä nimittäjänä on niiden reaktiivisuus: niitä käytetään osoittamaan reaktiota tapahtuneeseen, edellä sanottuun tai puhujan omaan tunnetilaan."
238,3,nimittäjänä,nimittäjä,"{'Case': 'Ess', 'Derivation': 'Ja', 'Number': 'Sing'}",root,"Interjektioiden yhteisenä nimittäjänä on niiden reaktiivisuus: niitä käytetään osoittamaan reaktiota tapahtuneeseen, edellä sanottuun tai puhujan omaan tunnetilaan."
239,5,niiden,se,"{'Case': 'Gen', 'Number': 'Plur', 'PronType': 'Dem'}",nmod:poss,"Interjektioiden yhteisenä nimittäjänä on niiden reaktiivisuus: niitä käytetään osoittamaan reaktiota tapahtuneeseen, edellä sanottuun tai puhujan omaan tunnetilaan."
240,8,niitä,se,"{'Case': 'Par', 'Number': 'Plur', 'PronType': 'Dem'}",nsubj,"Interjektioiden yhteisenä nimittäjänä on niiden reaktiivisuus: niitä käytetään osoittamaan reaktiota tapahtuneeseen, edellä sanottuun tai puhujan omaan tunnetilaan."
