id,sent_id,form,lemma,case,deprel,sentence
163,2,käsitteitä,käsite,"{'Case': 'Par', 'Number': 'Plur'}",obj,"Käytämme käsitteitä oppija, kielenoppija ja suomenoppija viittaamassa suomen kieltä opiskeleviin eriikäisiin ei-syntyperäisiin suomenpuhujiin."
164,8,viittaamassa,viitata,"{'Case': 'Ine', 'InfForm': '3', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",advcl,"Käytämme käsitteitä oppija, kielenoppija ja suomenoppija viittaamassa suomen kieltä opiskeleviin eriikäisiin ei-syntyperäisiin suomenpuhujiin."
165,15,.,.,,punct,"Käytämme käsitteitä oppija, kielenoppija ja suomenoppija viittaamassa suomen kieltä opiskeleviin eriikäisiin ei-syntyperäisiin suomenpuhujiin."
166,3,oppija,oppija,"{'Case': 'Nom', 'Derivation': 'Ja', 'Number': 'Sing'}",appos,"Käytämme käsitteitä oppija, kielenoppija ja suomenoppija viittaamassa suomen kieltä opiskeleviin eriikäisiin ei-syntyperäisiin suomenpuhujiin."
167,4,",",",",,punct,"Käytämme käsitteitä oppija, kielenoppija ja suomenoppija viittaamassa suomen kieltä opiskeleviin eriikäisiin ei-syntyperäisiin suomenpuhujiin."
168,5,kielenoppija,kielen#oppija,"{'Case': 'Nom', 'Derivation': 'Ja', 'Number': 'Sing'}",conj,"Käytämme käsitteitä oppija, kielenoppija ja suomenoppija viittaamassa suomen kieltä opiskeleviin eriikäisiin ei-syntyperäisiin suomenpuhujiin."
169,7,suomenoppija,suomen#oppija,"{'Case': 'Nom', 'Derivation': 'Ja', 'Number': 'Sing'}",conj,"Käytämme käsitteitä oppija, kielenoppija ja suomenoppija viittaamassa suomen kieltä opiskeleviin eriikäisiin ei-syntyperäisiin suomenpuhujiin."
170,6,ja,ja,,cc,"Käytämme käsitteitä oppija, kielenoppija ja suomenoppija viittaamassa suomen kieltä opiskeleviin eriikäisiin ei-syntyperäisiin suomenpuhujiin."
171,9,suomen,Suomi,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Käytämme käsitteitä oppija, kielenoppija ja suomenoppija viittaamassa suomen kieltä opiskeleviin eriikäisiin ei-syntyperäisiin suomenpuhujiin."
172,10,kieltä,kieli,"{'Case': 'Par', 'Number': 'Sing'}",obj,"Käytämme käsitteitä oppija, kielenoppija ja suomenoppija viittaamassa suomen kieltä opiskeleviin eriikäisiin ei-syntyperäisiin suomenpuhujiin."
173,11,opiskeleviin,opiskella,"{'Case': 'Ill', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Pres', 'VerbForm': 'Part', 'Voice': 'Act'}",acl,"Käytämme käsitteitä oppija, kielenoppija ja suomenoppija viittaamassa suomen kieltä opiskeleviin eriikäisiin ei-syntyperäisiin suomenpuhujiin."
174,12,eriikäisiin,eri#ikäinen,"{'Case': 'Ill', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Plur'}",amod,"Käytämme käsitteitä oppija, kielenoppija ja suomenoppija viittaamassa suomen kieltä opiskeleviin eriikäisiin ei-syntyperäisiin suomenpuhujiin."
175,13,ei-syntyperäisiin,ei#syntyperäinen,"{'Case': 'Ill', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Plur'}",amod,"Käytämme käsitteitä oppija, kielenoppija ja suomenoppija viittaamassa suomen kieltä opiskeleviin eriikäisiin ei-syntyperäisiin suomenpuhujiin."
176,14,suomenpuhujiin,suomen#puhuja,"{'Case': 'Ill', 'Derivation': 'Ja', 'Number': 'Plur'}",obl,"Käytämme käsitteitä oppija, kielenoppija ja suomenoppija viittaamassa suomen kieltä opiskeleviin eriikäisiin ei-syntyperäisiin suomenpuhujiin."
177,1,Suomi,Suomi,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"Suomi toisena kielenä -oppimisesta alkaa olla tutkimusta, mutta pedagogiikan tutkimusta ei Suomessa juurikaan ole."
178,3,kielenä,kieli,"{'Case': 'Ess', 'Number': 'Sing'}",obl,"Suomi toisena kielenä -oppimisesta alkaa olla tutkimusta, mutta pedagogiikan tutkimusta ei Suomessa juurikaan ole."
179,7,tutkimusta,tutkimus,"{'Case': 'Par', 'Number': 'Sing'}",xcomp,"Suomi toisena kielenä -oppimisesta alkaa olla tutkimusta, mutta pedagogiikan tutkimusta ei Suomessa juurikaan ole."
180,15,ole,olla,"{'Connegative': 'Yes', 'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin'}",conj,"Suomi toisena kielenä -oppimisesta alkaa olla tutkimusta, mutta pedagogiikan tutkimusta ei Suomessa juurikaan ole."
181,16,.,.,,punct,"Suomi toisena kielenä -oppimisesta alkaa olla tutkimusta, mutta pedagogiikan tutkimusta ei Suomessa juurikaan ole."
182,2,toisena,toinen,"{'Case': 'Ess', 'Derivation': 'Inen', 'Number': 'Sing', 'NumType': 'Ord'}",nummod,"Suomi toisena kielenä -oppimisesta alkaa olla tutkimusta, mutta pedagogiikan tutkimusta ei Suomessa juurikaan ole."
183,4,-oppimisesta,oppiminen,"{'Case': 'Ela', 'Derivation': 'Minen', 'Number': 'Sing'}",nmod,"Suomi toisena kielenä -oppimisesta alkaa olla tutkimusta, mutta pedagogiikan tutkimusta ei Suomessa juurikaan ole."
184,5,alkaa,alkaa,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,"Suomi toisena kielenä -oppimisesta alkaa olla tutkimusta, mutta pedagogiikan tutkimusta ei Suomessa juurikaan ole."
185,6,olla,olla,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",cop,"Suomi toisena kielenä -oppimisesta alkaa olla tutkimusta, mutta pedagogiikan tutkimusta ei Suomessa juurikaan ole."
186,8,",",",",,punct,"Suomi toisena kielenä -oppimisesta alkaa olla tutkimusta, mutta pedagogiikan tutkimusta ei Suomessa juurikaan ole."
187,9,mutta,mutta,,cc,"Suomi toisena kielenä -oppimisesta alkaa olla tutkimusta, mutta pedagogiikan tutkimusta ei Suomessa juurikaan ole."
188,11,tutkimusta,tutkimus,"{'Case': 'Par', 'Number': 'Sing'}",nsubj,"Suomi toisena kielenä -oppimisesta alkaa olla tutkimusta, mutta pedagogiikan tutkimusta ei Suomessa juurikaan ole."
189,12,ei,ei,"{'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Suomi toisena kielenä -oppimisesta alkaa olla tutkimusta, mutta pedagogiikan tutkimusta ei Suomessa juurikaan ole."
190,13,Suomessa,Suomi,"{'Case': 'Ine', 'Number': 'Sing'}",obl,"Suomi toisena kielenä -oppimisesta alkaa olla tutkimusta, mutta pedagogiikan tutkimusta ei Suomessa juurikaan ole."
191,14,juurikaan,juuri,{'Clitic': 'Kaan'},advmod,"Suomi toisena kielenä -oppimisesta alkaa olla tutkimusta, mutta pedagogiikan tutkimusta ei Suomessa juurikaan ole."
192,10,pedagogiikan,pedagogiikka,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:gobj,"Suomi toisena kielenä -oppimisesta alkaa olla tutkimusta, mutta pedagogiikan tutkimusta ei Suomessa juurikaan ole."
193,1,Ei,ei,"{'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
194,2,myöskään,myöskään,,advmod,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
195,3,ole,olla,"{'Connegative': 'Yes', 'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin'}",aux:pass,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
196,17,näkyä,näkyä,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",ccomp,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
197,21,.,.,,punct,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
198,4,selvitetty,selvittää,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",root,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
199,5,",",",",,punct,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
200,6,miten,miten,,advmod,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
201,11,käsitys,käsitys,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
202,16,voisi,voida,"{'Mood': 'Cnd', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
203,18,opetuksessa,opetus,"{'Case': 'Ine', 'Number': 'Sing'}",obl,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
204,7,kielentutkijoiden,kielen#tutkija,"{'Case': 'Gen', 'Derivation': 'Ja', 'Number': 'Plur'}",nsubj,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
205,8,laajasti,laajasti,{'Derivation': 'Sti'},advmod,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
206,9,jakama,jakaa,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Agt', 'VerbForm': 'Part', 'Voice': 'Act'}",acl,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
207,10,käyttöpohjainen,käyttö#pohjainen,"{'Case': 'Nom', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Sing'}",amod,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
208,12,kielestä,kieli,"{'Case': 'Ela', 'Number': 'Sing'}",nmod,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
209,13,ja,ja,,cc,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
210,14,sen,se,"{'Case': 'Gen', 'Number': 'Sing', 'PronType': 'Dem'}",nmod:gobj,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
211,15,oppimisesta,oppiminen,"{'Case': 'Ela', 'Derivation': 'Minen', 'Number': 'Sing'}",conj,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
212,19,ja,ja,,cc,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
213,20,oppimistehtävissä,oppia#tehtävä,"{'Case': 'Ine', 'Number': 'Plur'}",conj,"Ei myöskään ole selvitetty, miten kielentutkijoiden laajasti jakama käyttöpohjainen käsitys kielestä ja sen oppimisesta voisi näkyä opetuksessa ja oppimistehtävissä."
214,1,Toisen,toinen,"{'Case': 'Gen', 'Derivation': 'Inen', 'Number': 'Sing', 'NumType': 'Ord'}",nummod,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
215,2,kielen,kieli,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:gobj,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
216,3,oppimisen,oppiminen,"{'Case': 'Gen', 'Derivation': 'Minen', 'Number': 'Sing'}",nmod:gobj,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
217,4,tutkimusta,tutkimus,"{'Case': 'Par', 'Number': 'Sing'}",obj,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
218,5,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux:pass,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
219,6,kansainvälisestikin,kansain#välisesti,"{'Clitic': 'Kin', 'Derivation': 'Sti'}",advmod,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
220,10,keskittymisestä,keskittyminen,"{'Case': 'Ela', 'Derivation': 'Minen', 'Number': 'Sing'}",obl,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
221,21,.,.,,punct,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
222,7,kritisoitu,kritisoida,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",root,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
223,8,pitkään,pitkään,,advmod,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
224,9,jatkuneesta,jatkua,"{'Case': 'Ela', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",acl,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
225,13,oppimiseen,oppiminen,"{'Case': 'Ill', 'Derivation': 'Minen', 'Number': 'Sing'}",nmod,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
226,20,ohittamisesta,ohittaminen,"{'Case': 'Ela', 'Derivation': 'Minen', 'Number': 'Sing'}",nmod,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
227,11,kielen,kieli,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
228,12,rakenteen,rakenne,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:gobj,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
229,14,ja,ja,,cc,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
230,16,sosiaalist-misen,sosiaalist#minen,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:gobj,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
231,19,ajatuksen,ajatus,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:gobj,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
232,15,oppijan,oppija,"{'Case': 'Gen', 'Derivation': 'Ja', 'Number': 'Sing'}",nmod:poss,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
233,18,sosiaalistamisen,sosiaalistaminen,"{'Case': 'Gen', 'Derivation': 'Minen', 'Number': 'Sing'}",conj,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
234,17,tai,tai,,cc,Toisen kielen oppimisen tutkimusta on kansainvälisestikin kritisoitu pitkään jatkuneesta keskittymisestä kielen rakenteen oppimiseen ja oppijan sosiaalist-misen tai sosiaalistamisen ajatuksen ohittamisesta.
235,1,Tässä,tämä,"{'Case': 'Ine', 'Number': 'Sing', 'PronType': 'Dem'}",det,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
236,2,artikkelissa,artikkeli,"{'Case': 'Ine', 'Number': 'Sing'}",obl,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
237,6,kehittämistä,kehittäminen,"{'Case': 'Par', 'Derivation': 'Minen', 'Number': 'Sing'}",obj,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
238,23,.,.,,punct,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
239,3,tarkastelemme,tarkastella,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
240,4,kielenopetuksen,kielen#opetus,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:gobj,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
241,5,pedagogista,pedagoginen,"{'Case': 'Par', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Sing'}",amod,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
242,8,näkökulmasta,näkö#kulma,"{'Case': 'Ela', 'Number': 'Sing'}",nmod,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
243,7,siitä,se,"{'Case': 'Ela', 'Number': 'Sing', 'PronType': 'Dem'}",det,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
244,11,saada,saada,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",ccomp,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
245,9,",",",",,punct,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
246,10,miten,miten,,advmod,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
247,22,kohtaamaan,kohdata,"{'Case': 'Ill', 'InfForm': '3', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp:ds,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
248,12,nykyiset,nykyinen,"{'Case': 'Nom', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Plur'}",amod,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
249,13,kielenoppimista,kielen#oppiminen,"{'Case': 'Par', 'Derivation': 'Minen', 'Number': 'Sing'}",obj,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
250,14,koskevat,koskea,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Pres', 'VerbForm': 'Part', 'Voice': 'Act'}",acl,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
251,15,",",",",,punct,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
252,17,hyväksytyt,hyväksyä,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",acl,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
253,21,käytäntö,käytäntö,"{'Case': 'Nom', 'Number': 'Sing'}",conj,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
254,16,yleisesti,yleisesti,{'Derivation': 'Sti'},advmod,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
255,18,teoriat,teoria,"{'Case': 'Nom', 'Number': 'Plur'}",nsubj,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
256,19,ja,ja,,cc,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
257,20,opetuksen,opetus,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Tässä artikkelissa tarkastelemme kielenopetuksen pedagogista kehittämistä siitä näkökulmasta, miten saada nykyiset kielenoppimista koskevat, yleisesti hyväksytyt teoriat ja opetuksen käytäntö kohtaamaan."
258,1,Tehtävän,tehtävä,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Tehtävän laajuuden vuoksi rajaudumme rakenteiden opetukseen, johon funktionaalisten periaatteiden soveltaminen on koettu haastavimmaksi."
259,3,vuoksi,vuoksi,{'AdpType': 'Post'},case,"Tehtävän laajuuden vuoksi rajaudumme rakenteiden opetukseen, johon funktionaalisten periaatteiden soveltaminen on koettu haastavimmaksi."
260,2,laajuuden,laajuus,"{'Case': 'Gen', 'Derivation': 'Vs', 'Number': 'Sing'}",obl,"Tehtävän laajuuden vuoksi rajaudumme rakenteiden opetukseen, johon funktionaalisten periaatteiden soveltaminen on koettu haastavimmaksi."
261,6,opetukseen,opetus,"{'Case': 'Ill', 'Number': 'Sing'}",obl,"Tehtävän laajuuden vuoksi rajaudumme rakenteiden opetukseen, johon funktionaalisten periaatteiden soveltaminen on koettu haastavimmaksi."
262,15,.,.,,punct,"Tehtävän laajuuden vuoksi rajaudumme rakenteiden opetukseen, johon funktionaalisten periaatteiden soveltaminen on koettu haastavimmaksi."
